outcome,timestamp,time_elapsed,student_id,module_id,module_type,history_correct,history_wrong,exponential,wrong_streak,right_streak,average_outcome,average_time,activation
True,1147706205,26,1,108,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147706311,106,1,108,assessment,1,1,1.0,1,1,0.5,26.0,-0.57668308723
True,1147706493,182,1,108,assessment,1,2,0.8,1,1,0.333333333333,66.0,-0.401271298199
False,1147706730,237,1,108,assessment,2,2,1.64,1,1,0.5,104.666666667,-0.309592587561
False,1147706214,24,1,109,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147706228,14,1,109,assessment,0,2,0.0,2,0,0.0,24.0,-0.562515527972
False,1147706245,17,1,109,assessment,1,2,1.0,2,1,0.333333333333,19.0,-0.022690278544
False,1147706267,22,1,109,assessment,1,3,0.8,2,1,0.25,18.3333333333,0.166757438986
False,1147706292,25,1,109,assessment,1,4,0.64,2,1,0.2,19.25,0.245054268468
True,1147706468,176,1,109,assessment,1,5,0.512,3,1,0.166666666667,20.4,0.298339749993
True,1147706488,20,1,109,assessment,2,5,1.4096,3,1,0.285714285714,46.3333333333,-0.0399125556193
True,1147706498,10,1,109,assessment,3,5,2.12768,3,2,0.375,42.5714285714,0.236328319085
True,1147706513,15,1,109,assessment,4,5,2.702144,3,3,0.444444444444,38.5,0.45802878899
True,1147706536,23,1,109,assessment,5,5,3.1617152,3,4,0.5,35.8888888889,0.523120210573
True,1147706546,10,1,109,assessment,6,5,3.52937216,3,5,0.545454545455,34.6,0.521328973646
True,1147706604,58,1,109,assessment,7,5,3.823497728,3,6,0.583333333333,32.3636363636,0.652086999852
False,1147706633,29,1,109,assessment,8,5,4.0587981824,3,7,0.615384615385,34.5,0.460954222833
False,1147706665,32,1,109,assessment,8,6,3.24703854592,3,7,0.571428571429,34.0769230769,0.516713034762
True,1147706691,26,1,109,assessment,8,7,2.59763083674,3,7,0.533333333333,33.9285714286,0.534302924205
True,1147706720,29,1,109,assessment,9,7,3.07810466939,3,7,0.5625,33.4,0.576333731478
True,1147706741,21,1,109,assessment,10,7,3.46248373551,3,7,0.588235294118,33.125,0.590767698743
False,1147706753,12,1,109,assessment,11,7,3.76998698841,3,7,0.611111111111,32.4117647059,0.643379975844
True,1147706775,22,1,109,assessment,11,8,3.01598959073,3,7,0.578947368421,31.2777777778,0.741155904613
True,1147706784,9,1,109,assessment,12,8,3.41279167258,3,7,0.6,30.7894736842,0.724991349759
True,1147706794,10,1,109,assessment,13,8,3.73023333807,3,7,0.619047619048,29.7,0.831776050614
True,1147706807,13,1,109,assessment,14,8,3.98418667045,3,7,0.636363636364,28.7619047619,0.883298604762
False,1147706855,48,1,109,assessment,15,8,4.18734933636,3,7,0.652173913043,28.0454545455,0.890375669256
True,1147706878,23,1,109,assessment,15,9,3.34987946909,3,7,0.625,28.9130434783,0.711231557392
False,1147706889,11,1,109,assessment,16,9,3.67990357527,3,7,0.64,28.6666666667,0.741568490121
True,1147706923,34,1,109,assessment,16,10,2.94392286022,3,7,0.615384615385,27.96,0.833741911217
True,1147706944,21,1,109,assessment,17,10,3.35513828817,3,7,0.62962962963,28.1923076923,0.746643447148
False,1147706982,38,1,109,assessment,18,10,3.68411063054,3,7,0.642857142857,27.9259259259,0.775472116228
True,1147706354,99,1,110,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147706399,98,1,111,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147706478,155,1,112,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147706501,23,1,112,assessment,0,2,0.0,2,0,0.0,155.0,-0.892686245695
False,1147706518,17,1,112,assessment,0,3,0.0,3,0,0.0,89.0,-0.18139073079
True,1147706825,307,1,112,assessment,0,4,0.0,4,0,0.0,65.0,0.12313378099
False,1147706846,21,1,112,assessment,1,4,1.0,4,1,0.2,125.5,-0.27242305461
False,1147706864,18,1,112,assessment,1,5,0.8,4,1,0.166666666667,104.6,0.11165160027
False,1147706550,143,1,113,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147706587,37,1,113,assessment,0,2,0.0,2,0,0.0,143.0,-0.878423499556
False,1147706610,23,1,113,assessment,0,3,0.0,3,0,0.0,90.0,-0.24849888953
True,1147706821,211,1,113,assessment,0,4,0.0,4,0,0.0,67.6666666667,0.0634062173842
True,1147706839,18,1,113,assessment,1,4,1.0,4,1,0.2,103.5,-0.178675145655
True,1147706861,22,1,113,assessment,2,4,1.8,4,2,0.333333333333,86.4,0.175454350262
True,1147706887,26,1,113,assessment,3,4,2.44,4,3,0.428571428571,75.6666666667,0.319079050501
False,1147706929,42,1,113,assessment,4,4,2.952,4,4,0.5,68.5714285714,0.389301378715
False,1147706952,23,1,113,assessment,4,5,2.3616,4,4,0.444444444444,65.25,0.386934471712
False,1147706991,39,1,113,assessment,4,6,1.88928,4,4,0.4,60.5555555556,0.485217363172
False,1147706568,155,1,114,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147706700,132,1,114,assessment,0,2,0.0,2,0,0.0,155.0,-0.892686245695
True,1147706491,19,1,117,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147706596,105,1,117,assessment,1,1,1.0,1,1,0.5,19.0,-0.521165699312
False,1147706675,79,1,117,assessment,1,2,0.8,1,1,0.333333333333,62.0,-0.405067130132
False,1147706724,49,1,117,assessment,1,3,0.64,2,1,0.25,67.6666666667,-0.174322766392
False,1147706760,36,1,117,assessment,1,4,0.512,3,1,0.2,63.0,0.0304368684468
True,1147706778,18,1,117,assessment,1,5,0.4096,4,1,0.166666666667,57.6,0.188125903674
True,1147706801,23,1,117,assessment,2,5,1.32768,4,1,0.285714285714,51.0,0.371664512177
True,1147706884,83,1,117,assessment,3,5,2.062144,4,2,0.375,47.0,0.441327559079
False,1147706914,30,1,117,assessment,4,5,2.6497152,4,3,0.444444444444,51.5,0.291253943489
False,1147706937,23,1,117,assessment,4,6,2.11977216,4,3,0.4,49.1111111111,0.401886153983
False,1147706969,32,1,117,assessment,4,7,1.695817728,4,3,0.363636363636,46.5,0.498253619767
False,1147707000,31,1,117,assessment,4,8,1.3566541824,4,3,0.333333333333,45.1818181818,0.516313294307
False,1147706682,105,1,118,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147706905,223,1,118,assessment,0,2,0.0,2,0,0.0,105.0,-0.823750981978
True,1147707219,15,1,120,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147707289,70,1,120,assessment,1,1,1.0,1,1,0.5,15.0,-0.479324885595
False,1147707395,106,1,120,assessment,2,1,1.8,1,2,0.666666666667,42.5,-0.325892977883
False,1147707696,301,1,120,assessment,2,2,1.44,1,2,0.5,63.6666666667,-0.21451318668
True,1147707979,283,1,120,assessment,2,3,1.152,2,2,0.4,123.0,-0.285486551629
True,1147707914,704,1,121,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147707926,712,1,122,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147707891,656,1,123,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147707883,643,1,124,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147707721,479,1,125,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147707889,631,1,126,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147707283,21,1,127,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147707353,70,1,127,assessment,1,1,1.0,1,1,0.5,21.0,-0.538880471477
False,1147707499,146,1,127,assessment,1,2,0.8,1,1,0.333333333333,45.5,-0.321094391302
True,1147707667,168,1,127,assessment,1,3,0.64,2,1,0.25,79.0,-0.266759030937
False,1147707855,188,1,127,assessment,2,3,1.512,2,1,0.4,101.25,-0.18326179196
False,1147708075,220,1,127,assessment,2,4,1.2096,2,1,0.333333333333,118.6,-0.117964482011
True,1147707299,28,1,128,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147707381,82,1,128,assessment,1,1,1.0,1,1,0.5,28.0,-0.589800198301
True,1147707555,174,1,128,assessment,1,2,0.8,1,1,0.333333333333,55.0,-0.349617943252
False,1147707747,192,1,128,assessment,2,2,1.64,1,1,0.5,94.6666666667,-0.295606332337
False,1147708046,299,1,128,assessment,2,3,1.312,1,1,0.4,119.0,-0.205151119511
False,1147707320,27,1,129,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147707336,16,1,129,assessment,0,2,0.0,2,0,0.0,27.0,-0.583363125283
True,1147707418,82,1,129,assessment,0,3,0.0,3,0,0.0,21.5,-0.049732999672
False,1147707451,33,1,129,assessment,1,3,1.0,3,1,0.25,41.6666666667,-0.143116731853
True,1147707487,36,1,129,assessment,1,4,0.8,3,1,0.2,39.5,0.0876414715887
True,1147707513,26,1,129,assessment,2,4,1.64,3,1,0.333333333333,38.8,0.194579822045
True,1147707542,29,1,129,assessment,3,4,2.312,3,2,0.428571428571,36.6666666667,0.318051226316
True,1147707562,20,1,129,assessment,4,4,2.8496,3,3,0.5,35.5714285714,0.377883290906
True,1147707609,47,1,129,assessment,5,4,3.27968,3,4,0.555555555556,33.625,0.475907016151
True,1147707663,54,1,129,assessment,6,4,3.623744,3,5,0.6,35.1111111111,0.410103068113
False,1147707712,49,1,129,assessment,7,4,3.8989952,3,6,0.636363636364,37.0,0.387039423537
True,1147707737,25,1,129,assessment,7,5,3.11919616,3,6,0.583333333333,38.0909090909,0.40244993737
True,1147707785,48,1,129,assessment,8,5,3.495356928,3,6,0.615384615385,37.0,0.49959605796
True,1147707838,53,1,129,assessment,9,5,3.7962855424,3,6,0.642857142857,37.8461538462,0.471535309734
False,1147707896,58,1,129,assessment,10,5,4.03702843392,3,6,0.666666666667,38.9285714286,0.462342277436
True,1147707930,34,1,129,assessment,10,6,3.22962274714,3,6,0.625,40.2,0.454027746293
True,1147707964,34,1,129,assessment,11,6,3.58369819771,3,6,0.647058823529,39.8125,0.518768168876
True,1147708029,65,1,129,assessment,12,6,3.86695855817,3,6,0.666666666667,39.4705882353,0.555919899143
False,1147708085,56,1,129,assessment,13,6,4.09356684653,3,6,0.684210526316,40.8888888889,0.501069915836
False,1147707465,102,1,130,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147707688,223,1,130,assessment,0,2,0.0,2,0,0.0,102.0,-0.818620187951
False,1147707764,76,1,130,assessment,0,3,0.0,3,0,0.0,162.5,-0.530810867042
True,1147707822,58,1,130,assessment,0,4,0.0,4,0,0.0,133.666666667,-0.187248417113
True,1147708042,220,1,130,assessment,1,4,1.0,4,1,0.2,114.75,0.0158974128738
True,1147707801,426,1,131,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147707574,129,1,132,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147707593,19,1,132,assessment,0,2,0.0,2,0,0.0,129.0,-0.860186795572
False,1147707613,20,1,132,assessment,0,3,0.0,3,0,0.0,74.0,-0.143770905166
True,1147707627,156,1,133,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147708015,388,1,133,assessment,1,1,1.0,1,1,0.5,156.0,-0.893824513283
True,1147707566,16,1,135,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147707645,79,1,135,assessment,1,1,1.0,1,1,0.5,16.0,-0.490748203836
False,1147707705,60,1,135,assessment,1,2,0.8,1,1,0.333333333333,47.5,-0.349736686477
False,1147707773,68,1,135,assessment,1,3,0.64,2,1,0.25,51.6666666667,-0.119831440373
False,1147707829,56,1,135,assessment,1,4,0.512,3,1,0.2,55.75,-0.0043615897856
False,1147707868,39,1,135,assessment,1,5,0.4096,4,1,0.166666666667,55.8,0.11128586215
True,1147707885,17,1,135,assessment,1,6,0.32768,5,1,0.142857142857,53.0,0.236920018127
True,1147707911,26,1,135,assessment,2,6,1.262144,5,1,0.25,47.8571428571,0.416678310578
True,1147707948,37,1,135,assessment,3,6,2.0097152,5,2,0.333333333333,45.125,0.460975880151
True,1147707994,46,1,135,assessment,4,6,2.60777216,5,3,0.4,44.2222222222,0.455932934508
False,1147708066,72,1,135,assessment,5,6,3.086217728,5,4,0.454545454545,44.4,0.441972147541
False,1147707622,20,1,136,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147707638,16,1,136,assessment,0,2,0.0,2,0,0.0,20.0,-0.530244612419
False,1147707972,334,1,136,assessment,0,3,0.0,3,0,0.0,18.0,-0.0408633289387
False,1147707653,22,1,137,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147707676,23,1,137,assessment,0,2,0.0,2,0,0.0,22.0,-0.547114514244
False,1147707985,309,1,137,assessment,0,3,0.0,3,0,0.0,22.5,-0.108663488801
False,1147708687,479,1,138,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147708678,466,1,139,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147708669,454,1,140,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147708251,22,1,141,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147708333,82,1,141,assessment,1,1,1.0,1,1,0.5,22.0,-0.547114514244
False,1147708452,119,1,141,assessment,1,2,0.8,1,1,0.333333333333,52.0,-0.35220866558
True,1147708605,153,1,141,assessment,1,3,0.64,2,1,0.25,74.3333333333,-0.231075420108
False,1147708764,159,1,141,assessment,2,3,1.512,2,1,0.4,94.0,-0.156929590309
True,1147708963,199,1,141,assessment,2,4,1.2096,2,1,0.333333333333,107.0,-0.0837379418101
True,1147708831,593,1,142,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147708263,22,1,143,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147708285,22,1,143,assessment,0,2,0.0,2,0,0.0,22.0,-0.547114514244
False,1147708326,41,1,143,assessment,1,2,1.0,2,1,0.333333333333,22.0,-0.100585829918
False,1147708345,19,1,143,assessment,1,3,0.8,2,1,0.25,28.3333333333,-0.00637956008388
False,1147708376,31,1,143,assessment,1,4,0.64,2,1,0.2,26.0,0.218345458414
False,1147708396,20,1,143,assessment,1,5,0.512,3,1,0.166666666667,27.0,0.259866080481
False,1147708434,38,1,143,assessment,1,6,0.4096,4,1,0.142857142857,25.8333333333,0.378972248485
True,1147708535,101,1,143,assessment,1,7,0.32768,5,1,0.125,27.5714285714,0.351426621479
True,1147708548,13,1,143,assessment,2,7,1.262144,5,1,0.222222222222,36.75,0.200334745617
False,1147708559,11,1,143,assessment,3,7,2.0097152,5,2,0.3,34.1111111111,0.431177334993
True,1147708580,21,1,143,assessment,3,8,1.60777216,5,2,0.272727272727,31.8,0.573523617667
True,1147708594,14,1,143,assessment,4,8,2.286217728,5,2,0.333333333333,30.8181818182,0.574388306854
True,1147708610,16,1,143,assessment,5,8,2.8289741824,5,2,0.384615384615,29.4166666667,0.65255014764
False,1147708632,22,1,143,assessment,6,8,3.26317934592,5,3,0.428571428571,28.3846153846,0.68557070626
False,1147708701,442,1,144,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147708856,560,1,145,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147709049,193,1,145,assessment,1,1,0.8,1,1,0.5,560.0,-1.12004481072
False,1147708793,489,1,146,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147708983,190,1,146,assessment,1,1,0.8,1,1,0.5,489.0,-1.09604816064
False,1147708411,96,1,147,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147708597,186,1,147,assessment,0,2,0.0,2,0,0.0,96.0,-0.80788962989
False,1147708614,17,1,147,assessment,0,3,0.0,3,0,0.0,141.0,-0.498269822331
False,1147708639,25,1,147,assessment,0,4,0.0,4,0,0.0,99.6666666667,0.0186570129394
True,1147708827,188,1,147,assessment,0,5,0.0,5,0,0.0,81.0,0.185806568579
True,1147708838,11,1,147,assessment,1,5,1.0,5,1,0.166666666667,102.4,-0.0546588377895
True,1147708849,11,1,147,assessment,2,5,1.8,5,2,0.285714285714,87.1666666667,0.299290875269
True,1147708865,16,1,147,assessment,3,5,2.44,5,3,0.375,76.2857142857,0.483137341922
True,1147708883,18,1,147,assessment,4,5,2.952,5,4,0.444444444444,68.75,0.540765267779
True,1147708923,40,1,147,assessment,5,5,3.3616,5,5,0.5,63.1111111111,0.579320687518
False,1147708951,28,1,147,assessment,6,5,3.68928,5,6,0.545454545455,60.8,0.505869493233
False,1147708972,21,1,147,assessment,6,6,2.951424,5,6,0.5,57.8181818182,0.542943463059
True,1147708997,25,1,147,assessment,6,7,2.3611392,5,6,0.461538461538,54.75,0.60385585508
True,1147709014,17,1,147,assessment,7,7,2.88891136,5,6,0.5,52.4615384615,0.620421886643
False,1147709039,25,1,147,assessment,8,7,3.311129088,5,6,0.533333333333,49.9285714286,0.68421922925
False,1147709065,26,1,147,assessment,8,8,2.6489032704,5,6,0.5,48.2666666667,0.677973349977
False,1147709085,20,1,147,assessment,8,9,2.11912261632,5,6,0.470588235294,46.875,0.680316376092
False,1147708463,96,1,148,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147708623,160,1,148,assessment,0,2,0.0,2,0,0.0,96.0,-0.80788962989
True,1147709074,451,1,148,assessment,1,2,1.0,2,1,0.333333333333,128.0,-0.471592991809
False,1147708483,96,1,149,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147708651,168,1,149,assessment,0,2,0.0,2,0,0.0,96.0,-0.80788962989
False,1147708748,97,1,149,assessment,0,3,0.0,3,0,0.0,132.0,-0.480191356019
True,1147708835,87,1,149,assessment,0,4,0.0,4,0,0.0,120.333333333,-0.205073030858
False,1147709020,185,1,149,assessment,1,4,1.0,4,1,0.2,112.0,-0.0441403199053
True,1147708591,148,1,150,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147708907,316,1,150,assessment,1,1,1.0,1,1,0.5,148.0,-0.884506572456
False,1147708529,17,1,151,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147708542,13,1,151,assessment,0,2,0.0,2,0,0.0,17.0,-0.501478761898
False,1147708740,198,1,151,assessment,0,3,0.0,3,0,0.0,15.0,0.00105905565524
False,1147708821,81,1,151,assessment,0,4,0.0,4,0,0.0,76.0,-0.357394379121
True,1147708588,21,1,154,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147708660,72,1,154,assessment,1,1,1.0,1,1,0.5,21.0,-0.538880471477
False,1147708776,116,1,154,assessment,1,2,0.8,1,1,0.333333333333,46.5,-0.326725462742
False,1147708929,153,1,154,assessment,1,3,0.64,2,1,0.25,69.6666666667,-0.224373432013
False,1147709031,102,1,154,assessment,1,4,0.512,3,1,0.2,90.5,-0.157904067879
False,1147708914,24,1,155,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147708938,24,1,155,assessment,0,2,0.0,2,0,0.0,24.0,-0.562515527972
True,1147709286,24,1,156,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147709376,90,1,156,assessment,1,1,1.0,1,1,0.5,24.0,-0.562515527972
False,1147709433,57,1,156,assessment,1,2,0.8,1,1,0.333333333333,57.0,-0.369687266766
False,1147709513,80,1,156,assessment,1,3,0.64,2,1,0.25,57.0,-0.111289805654
True,1147709568,55,1,156,assessment,1,4,0.512,3,1,0.2,62.75,-0.0226564267258
True,1147709658,90,1,156,assessment,2,4,1.4096,3,1,0.333333333333,61.2,0.111009190404
False,1147709781,123,1,156,assessment,3,4,2.12768,3,2,0.428571428571,66.0,0.122830152944
False,1147709870,89,1,156,assessment,3,5,1.702144,3,2,0.375,74.1428571429,0.114006723824
False,1147709959,89,1,156,assessment,3,6,1.3617152,3,2,0.333333333333,76.0,0.178815236493
True,1147709993,34,1,156,assessment,3,7,1.08937216,3,2,0.3,77.4444444444,0.22371339539
True,1147710045,52,1,156,assessment,4,7,1.871497728,3,2,0.363636363636,73.1,0.366063652638
False,1147710130,85,1,156,assessment,5,7,2.4971981824,3,2,0.416666666667,71.1818181818,0.39738287874
False,1147709816,522,1,157,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147709327,26,1,158,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147709413,86,1,158,assessment,1,1,1.0,1,1,0.5,26.0,-0.57668308723
False,1147709531,118,1,158,assessment,1,2,0.8,1,1,0.333333333333,56.0,-0.359675075993
False,1147709772,241,1,158,assessment,1,3,0.64,2,1,0.25,76.6666666667,-0.227472140184
False,1147709887,115,1,158,assessment,1,4,0.512,3,1,0.2,117.75,-0.230988121188
False,1147710019,132,1,158,assessment,1,5,0.4096,4,1,0.166666666667,117.2,-0.0655604897745
False,1147710062,43,1,158,assessment,1,6,0.32768,5,1,0.142857142857,119.666666667,0.0128168726587
False,1147710090,28,1,158,assessment,1,7,0.262144,6,1,0.125,108.714285714,0.202737147722
False,1147710112,22,1,158,assessment,1,8,0.2097152,7,1,0.111111111111,98.625,0.358364027849
False,1147710139,27,1,158,assessment,1,9,0.16777216,8,1,0.1,90.1111111111,0.480992841032
False,1147709807,471,1,160,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147709797,457,1,161,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147709381,23,1,162,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147709464,83,1,162,assessment,1,1,1.0,1,1,0.5,23.0,-0.554982476219
True,1147709612,148,1,162,assessment,1,2,0.8,1,1,0.333333333333,53.0,-0.354059036924
False,1147709789,177,1,162,assessment,2,2,1.64,1,1,0.5,84.6666666667,-0.269930155077
False,1147710099,310,1,162,assessment,2,3,1.312,1,1,0.4,107.75,-0.188715526945
False,1147709399,30,1,163,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147709424,25,1,163,assessment,0,2,0.0,2,0,0.0,30.0,-0.602011936554
False,1147709443,19,1,163,assessment,0,3,0.0,3,0,0.0,27.5,-0.130294492738
False,1147709604,161,1,163,assessment,0,4,0.0,4,0,0.0,24.6666666667,0.125937362371
False,1147709487,99,1,164,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147709662,175,1,164,assessment,0,2,0.0,2,0,0.0,99.0,-0.813336213474
False,1147709923,261,1,164,assessment,1,2,1.0,2,1,0.333333333333,137.0,-0.487518997417
False,1147709557,103,1,165,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147709764,207,1,165,assessment,0,2,0.0,2,0,0.0,103.0,-0.820347030917
False,1147709841,77,1,165,assessment,0,3,0.0,3,0,0.0,155.0,-0.517438257298
False,1147709897,56,1,165,assessment,0,4,0.0,4,0,0.0,129.0,-0.184398750474
True,1147709914,17,1,165,assessment,0,5,0.0,5,0,0.0,110.75,0.0217250429244
False,1147709952,38,1,165,assessment,1,5,1.0,5,1,0.166666666667,92.0,0.286097691172
False,1147709972,20,1,165,assessment,1,6,0.8,5,1,0.142857142857,83.0,0.313728376424
True,1147710106,597,1,166,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147709687,140,1,167,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147709730,43,1,167,assessment,0,2,0.0,2,0,0.0,140.0,-0.874670708802
False,1147709757,27,1,167,assessment,0,3,0.0,3,0,0.0,91.5,-0.270050149987
True,1147709618,25,1,168,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147709710,92,1,168,assessment,1,1,1.0,1,1,0.5,25.0,-0.569741021002
False,1147709850,140,1,168,assessment,2,1,1.8,1,2,0.666666666667,58.5,-0.373530586813
False,1147710119,269,1,168,assessment,2,2,1.44,1,2,0.5,85.6666666667,-0.260216102686
True,1147709644,19,1,169,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147709742,98,1,169,assessment,1,1,1.0,1,1,0.5,19.0,-0.521165699312
True,1147709883,141,1,169,assessment,2,1,1.8,1,2,0.666666666667,58.5,-0.390861695423
False,1147709668,16,1,170,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147710012,344,1,170,assessment,0,2,0.0,2,0,0.0,16.0,-0.490748203836
False,1147710032,20,1,170,assessment,0,3,0.0,3,0,0.0,180.0,-0.660654110401
False,1147709718,41,1,171,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147709746,28,1,171,assessment,0,2,0.0,2,0,0.0,41.0,-0.657302255807
False,1147090560,598,2,6,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147090604,628,2,3,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147090565,585,2,4,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147090549,566,2,5,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147090595,598,2,7,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147090016,16,2,8,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147090076,60,2,8,assessment,1,1,1.0,1,1,0.5,16.0,-0.490748203836
True,1147090202,126,2,8,assessment,1,2,0.8,1,1,0.333333333333,38.0,-0.293237774579
False,1147090323,121,2,8,assessment,2,2,1.64,1,1,0.5,67.3333333333,-0.24273845971
True,1147090542,219,2,8,assessment,2,3,1.312,1,1,0.4,80.75,-0.130747043005
False,1147090823,281,2,8,assessment,3,3,2.0496,1,1,0.5,108.4,-0.135029017239
